koi_depth,koi_duration,koi_impact,koi_model_snr,koi_max_mult_ev,koi_srad,koi_smass,koi_steff,koi_bin_oedp_sig,koi_disposition
233.1,13.309,0.127,33.9,22.613316,2.481,1.408,6056.0,0.1413,1
46455.0,6.68665,1.155,1081.7,1570.8746,2.017,1.665,7591.0,0.0179,0
71479.0,3.47103,1.099,1320.5,2061.6868,0.922,0.987,5749.0,0.1606,0
94342.0,3.44204,0.989,728.8,2650.4487,0.892,0.818,5891.0,0.6096,0
210.6,23.71,0.418,15.3,7.8686557,1.759,0.964,6077.0,0.1104,0
15647.0,3.7369,1.238,287.6,1405.5465,1.043,0.839,5778.0,0.9613,0
124500.0,2.40749,0.898,444.7,5147.8896,8.747,1.522,4884.0,-1.0,0
65496.0,19.5818,0.736,1018.4,1155.9072,0.774,0.816,5263.0,0.0034,0
580.4,7.776,0.332,19.8,16.05288,0.96,1.047,5982.0,0.2335,1
284.2,9.554,0.428,12.7,8.936985,1.141,1.095,6217.0,0.8323,0
130570.0,17.9728,0.92,236.2,2849.2102,0.787,0.874,5913.0,0.0,0
328.9,2.4212,0.112,29.0,23.430363,0.932,1.019,6003.0,0.2915,1
388.0,12.205,0.261,12.7,10.015179,1.08,0.964,6127.0,0.5695,1
525.1,6.947,0.971,14.0,10.050466,1.923,1.562,7196.0,0.0293,0
274.5,7.999,0.186,15.1,13.686489,1.453,0.932,5332.0,0.4305,1
1211.9,6.3064,1.217,81.1,73.392555,2.664,1.265,5092.0,0.9893,0
14259.0,1.41864,1.243,374.5,343.63428,1.084,0.869,5758.0,0.9946,0
218.9,4.169,0.015,26.9,14.754033,2.471,2.294,9174.0,0.5357,0
120.7,0.86,0.331,9.4,7.3205924,0.733,0.706,5575.0,0.7849,0
97653.0,4.8783,0.987,587.9,2868.123,1.276,0.911,5510.0,-1.0,0
2911.5,23.626,0.869,94.7,82.23204,0.811,0.91,5985.0,0.723,0
867.2,1.7704,0.111,36.6,31.945244,0.653,0.639,4518.0,0.242,1
942.8,4.77,1.227,12.9,11.563074,1.049,1.107,6228.0,0.9944,1
316.4,2.3135,1.186,33.4,30.03405,1.053,1.094,6444.0,0.764,0
25450.0,5.355,6.282,56.3,46.517216,1.0,1.0,5780.0,0.787,0
195.4,6.596,0.025,14.4,17.739975,0.896,0.825,5646.0,0.6692,0
2829.7,2.4345,1.33,160.6,396.29745,1.406,0.991,6184.0,0.0,0
47.8,2.9122,0.942,24.1,17.542873,1.369,1.247,6297.0,0.9,1
3159.6,5.257,1.268,286.7,503.56778,2.318,1.258,5758.0,0.3956,0
44612.0,5.6803,0.63,221.1,3001.4485,1.029,1.031,5761.0,-1.0,0
12668.0,2.6395,0.873,79.8,480.2866,9.278,1.808,4839.0,0.9161,0
67.9,5.02,0.007,13.9,12.769484,1.402,1.259,6388.0,0.9443,1
60135.0,2.7904,1.138,190.7,215.86069,1.0,1.0,5780.0,0.3095,0
15498.0,1.6271,1.231,31.8,35.2648,0.591,0.589,4970.0,0.7176,0
46552.0,4.7617,10.337,84.3,193.36987,1.0,1.0,5780.0,0.3508,0
83918.0,7.102,1.025,374.6,603.6497,1.0,1.0,5780.0,0.7339,0
40380.0,2.9516,1.215,100.5,110.34857,0.624,0.689,5188.0,-1.0,0
585600.0,3.5028,0.444,229.6,1253.3416,1.705,1.43,7174.0,-1.0,0
1572.9,1.8827,1.263,73.4,59.187557,0.766,0.857,5465.0,0.964,0
96384.0,3.1427,0.988,251.6,803.92737,0.972,1.053,6046.0,-1.0,0
577.4,3.3613,0.431,27.5,21.18267,0.971,0.895,5688.0,0.0397,1
12457.0,6.606,1.229,311.7,620.25037,0.657,0.644,4651.0,0.0001,0
167720.0,4.25304,0.839,716.6,829.69495,1.0,1.0,5780.0,-1.0,0
1102.9,16.949,1.201,26.5,20.785936,1.108,1.151,6355.0,0.7739,0
1183.0,13.775,0.791,32.4,26.539745,1.759,1.283,6092.0,0.6631,1
185.2,3.785,0.54,35.4,29.1052,1.051,0.871,5418.0,0.1885,0
1680.1,9.835,1.258,100.5,41.06985,0.986,1.093,5993.0,0.9994,0
118810.0,4.19829,0.941,483.9,829.4651,0.855,0.964,5553.0,0.2737,0
226850.0,3.6845,0.739,268.7,577.5288,0.644,0.696,5051.0,0.008,0
96593.0,6.0751,0.477,316.1,1054.6343,1.0,1.0,5780.0,0.313,0
45134.0,4.5181,1.149,320.6,406.4278,0.819,0.922,6021.0,0.0121,0
177510.0,2.3321,0.894,197.6,418.7972,0.812,0.741,5378.0,0.6546,0
443400.0,5.0701,0.444,314.9,812.7111,1.0,1.0,5780.0,-1.0,0
7765.3,8.0122,1.275,445.8,905.6847,0.825,0.779,5440.0,0.0,0
15847.0,5.2005,1.246,273.5,1762.9677,0.876,0.794,5884.0,-1.0,0
50253.0,3.5903,1.128,353.0,2156.5364,1.281,1.055,6211.0,0.018,0
265.3,2.8059,0.017,23.9,18.971493,1.116,0.924,5509.0,0.844,1
557740.0,13.0719,0.126,829.1,3708.9365,1.776,1.021,5641.0,-1.0,0
1688.1,25.08,1.262,132.5,98.99085,0.85,0.944,5641.0,0.964,0
1161.5,8.9793,1.249,107.8,67.17444,0.892,1.004,5697.0,0.5594,0
347.9,5.449,1.182,17.9,14.532708,1.054,1.06,6212.0,0.7307,0
607.0,3.194,1.218,70.0,21.38519,0.566,0.552,4304.0,0.7848,0
738.0,3.4382,1.187,63.9,28.488192,1.107,1.2,6167.0,0.5412,0
624.3,1.2246,0.968,23.1,33.57907,1.767,1.145,6507.0,0.1034,0
938.0,2.488,0.442,8.8,8.581076,9.529,1.563,4895.0,0.091,0
63521.0,5.3367,1.134,510.8,555.56177,1.165,1.152,6441.0,0.0279,0
196.5,3.536,0.985,22.0,14.993833,1.369,1.247,6297.0,0.1992,1
7590.4,10.8771,0.284,526.1,288.8604,1.044,0.818,5650.0,0.6479,1
360180.0,3.22222,0.529,483.9,1041.8031,1.0,1.0,5780.0,-1.0,0
12990.0,6.7645,0.12,380.9,336.2867,1.017,0.941,5705.0,0.5417,1
9148.7,21.306,0.004,1244.4,326.3096,1.167,1.21,6259.0,0.72,1
1849.5,5.6316,0.933,159.3,240.55913,1.068,0.864,5977.0,-1.0,0
340460.0,1.9874,0.633,534.0,2833.3157,0.591,0.584,4768.0,1.0,0
163380.0,1.4283,0.785,169.4,247.74356,1.0,1.0,5780.0,0.8877,0
65280.0,3.1396,1.074,380.6,389.50278,0.764,0.755,4848.0,0.8428,0
6472.7,7.1964,0.267,94.5,246.1576,1.685,1.242,6318.0,0.2787,0
129160.0,2.9759,0.293,178.5,689.0536,0.752,0.841,5666.0,-1.0,0
284380.0,3.47133,0.634,1490.3,1226.3086,1.0,1.0,5780.0,-1.0,0
3122.5,8.367,0.985,50.7,64.5447,0.849,0.94,5858.0,0.1136,0
1022.0,3.7271,1.184,87.2,116.30082,0.724,0.7,4911.0,0.4295,0
1113.8,3.1347,0.668,54.5,57.135143,0.734,0.746,4975.0,0.9479,1
181.1,2.376,0.13,18.9,14.726074,1.116,0.924,5509.0,0.577,1
233.6,13.972,0.001,51.5,27.835306,1.471,1.006,5786.0,0.3346,1
777.4,6.11,1.22,56.2,30.493568,0.791,0.838,5310.0,0.9743,0
167.5,2.0917,0.028,24.3,22.395866,0.999,1.07,6040.0,0.7827,1
286.9,5.272,0.317,18.9,16.2223,0.993,1.101,6014.0,0.0,0
85.4,3.877,0.877,21.6,19.77687,1.167,1.21,6259.0,0.8107,1
258240.0,5.9738,0.692,437.2,631.0477,1.0,1.0,5780.0,0.1449,0
4523.4,16.2938,0.016,562.8,221.83395,1.357,1.303,6471.0,0.6586,1
138370.0,3.6097,0.481,1338.1,4196.6616,0.962,1.024,6344.0,-1.0,0
21307.0,4.5707,1.056,413.8,363.81302,0.987,0.938,5914.0,0.1247,0
247.5,6.1394,0.366,40.1,33.093586,0.987,0.938,5914.0,0.0538,1
63156.0,4.7585,1.105,193.0,1035.9279,2.619,2.349,9191.0,0.1993,0
28869.0,4.9406,0.985,137.6,218.22884,0.927,0.798,5496.0,0.94,0
10223.0,2.3665,1.253,177.0,227.33113,0.815,0.931,5402.0,0.23,0
6791.4,1.8764,1.272,205.1,681.10565,0.865,0.957,5861.0,0.1628,0
637.1,11.959,0.018,13.8,7.7376785,7.797,1.742,4852.0,0.1109,0
1317.3,11.01,0.953,107.0,24.011011,0.543,0.556,4969.0,0.2228,0
2234.0,2.8754,1.286,66.4,58.16568,1.183,1.066,6540.0,0.8006,0
1191.0,3.6752,1.247,68.5,54.201195,0.815,0.91,5452.0,0.1913,0
877.9,3.7085,1.205,120.8,133.6375,0.853,0.95,5699.0,-1.0,0
24392.0,11.9327,1.213,488.6,1104.776,0.96,1.047,5982.0,0.454,0
215.0,5.34,0.034,9.1,7.126412,2.02,0.85,5109.0,0.547,0
1522.8,28.1949,0.935,113.1,23.167418,0.684,0.71,4624.0,0.8104,0
1027.1,5.2094,1.238,78.3,26.96102,0.777,0.871,5401.0,0.9503,0
755.5,1.6415,0.02,28.9,29.560184,0.704,0.676,5057.0,0.5457,1
77.7,5.898,0.772,11.1,8.861929,0.971,1.083,5957.0,0.5684,0
210.4,2.744,0.913,16.9,13.971096,1.374,1.054,5808.0,0.1905,1
54546.0,2.8758,0.011,192.4,652.76215,1.033,0.995,5984.0,0.1284,0
65620.0,5.6736,0.592,404.9,636.406,0.894,0.771,5753.0,0.0,0
124650.0,7.5384,0.933,347.3,1967.3052,1.423,1.055,6381.0,0.6508,0
37.3,1.644,0.419,20.8,9.018583,2.491,1.348,5500.0,0.8497,0
905.4,8.75,0.015,13.7,11.702783,0.846,0.91,5642.0,0.797,1
5022.9,16.666,0.647,170.1,151.85294,1.385,1.029,5758.0,0.3101,1
412710.0,2.25012,0.453,691.2,2790.9668,0.616,0.604,4324.0,-1.0,0
291270.0,1.9058,3.068,620.8,2205.7588,0.469,0.492,4561.0,0.0586,0
33546.0,7.9136,1.164,298.6,1187.2838,0.595,0.581,4273.0,0.3038,0
42.1,4.049,0.633,23.8,11.934326,0.827,0.845,5724.0,0.4697,0
358050.0,1.93053,0.506,806.5,1587.1338,0.663,0.656,4509.0,-1.0,0
2598.4,25.322,0.912,54.7,32.588753,0.803,0.88,5570.0,0.0,0
90282.0,1.7423,0.736,88.6,88.41796,1.0,1.0,5780.0,0.0,0
2617.7,1.8156,1.247,38.2,66.15947,19.695,3.546,4993.0,0.0043,0
1243.1,3.365,0.898,43.4,28.964092,1.303,1.015,5678.0,0.0407,1
330.9,2.088,0.725,18.3,13.11783,1.303,1.015,5678.0,0.8169,1
342.4,2.714,0.804,14.6,10.384745,1.303,1.015,5678.0,0.543,1
1231.1,2.297,1.298,110.9,21.833668,1.14,1.213,6343.0,0.784,0
224.4,19.45,0.978,93.0,25.984766,0.981,0.846,5472.0,0.6184,0
16033.0,3.30029,1.241,453.0,431.18408,1.408,1.086,6387.0,0.364,0
34953.0,3.2864,1.183,175.6,784.31744,1.281,1.148,6306.0,0.505,0
12302.0,2.16452,1.258,552.8,708.00183,1.382,1.009,6200.0,1.0,0
10803.0,2.7194,1.224,150.9,250.14325,9.433,2.572,4969.0,0.7484,0
40143.0,3.5632,0.629,145.7,587.48706,0.89,0.934,6063.0,0.8986,0
119.4,3.452,0.143,9.6,8.607123,0.823,0.79,4922.0,0.5432,0
19675.0,14.557,0.473,221.4,297.58325,0.567,0.56,4594.0,0.0992,0
8054.4,5.0834,1.281,309.1,1653.2706,1.155,0.909,6040.0,0.0,0
22143.0,3.9551,0.478,118.1,202.84846,0.921,0.826,5687.0,0.7306,0
312730.0,3.2849,0.611,195.3,298.1359,1.0,1.0,5780.0,-1.0,0
592.6,5.238,1.223,58.1,43.417957,0.917,0.976,6192.0,0.7757,0
223.8,2.4404,0.774,37.8,49.369427,1.602,1.142,6338.0,0.5562,0
323.3,1.8904,0.036,53.3,43.869167,0.842,0.937,5763.0,0.2861,1
38731.0,1.0423,1.197,236.8,131.51672,0.427,0.439,3569.0,-1.0,0
1651.3,12.918,1.415,38.2,49.50129,1.66,1.459,6943.0,0.9095,0
257620.0,2.22035,0.67,453.9,1495.327,1.0,1.0,5780.0,-1.0,0
318.1,1.469,0.103,8.5,12.32094,1.425,1.303,6737.0,0.9508,0
458460.0,4.3809,0.959,437.1,1036.2004,1.0,1.0,5780.0,-1.0,0
653.2,2.2466,1.2,38.4,28.78788,4.335,1.783,5321.0,0.9028,0
1235.3,7.455,1.027,41.9,29.385788,9.043,1.549,4735.0,0.0,0
1478.0,1.4247,0.979,93.8,30.504457,0.827,0.899,5636.0,0.8546,0
56.1,2.1689,0.005,18.9,16.726923,1.34,0.92,5855.0,0.9984,1
8611.0,1.9204,1.185,42.6,183.29909,0.802,0.745,5256.0,1.0,0
27559.0,5.7725,1.189,293.8,272.41782,1.012,1.117,6063.0,0.0001,0
11539.0,8.9683,1.266,224.5,275.98407,1.056,0.993,6211.0,0.7942,0
273310.0,6.4524,0.522,206.3,764.9111,1.374,1.313,6517.0,0.0,0
85.3,2.214,0.489,8.1,11.155626,0.772,0.796,5208.0,0.9903,1
452.3,2.217,0.02,8.3,7.341654,10.363,1.725,4893.0,0.7857,0
37879.0,2.42733,1.157,510.0,1295.1615,2.221,1.255,5770.0,-1.0,0
3007.6,11.0659,1.306,193.4,215.0185,1.018,1.086,6137.0,0.5895,0
1392.4,12.506,1.312,129.3,27.583647,0.817,0.913,5602.0,0.6619,0
1583.8,77.983,2.441,171.5,63.583965,3.318,1.294,5088.0,0.925,0
182.3,5.509,0.634,7.1,7.448767,1.081,1.132,6278.0,0.6068,0
1391.1,1.3738,1.257,46.1,45.96657,0.693,0.666,5089.0,0.0047,0
114530.0,2.1081,0.946,263.1,266.62195,1.0,1.0,5780.0,-1.0,0
408.1,3.792,1.24,36.3,47.821247,3.348,1.635,5904.0,0.089,0
6951.0,5.896,0.873,57.7,1173.9052,0.999,1.077,6077.0,0.1629,0
4863.0,2.1881,1.323,34.5,31.495008,0.572,0.557,4340.0,0.986,0
234.9,2.9403,0.37,30.7,24.820826,0.971,0.895,5688.0,0.0162,1
645.4,8.282,0.746,16.6,12.916696,1.013,0.869,5330.0,0.3872,1
155160.0,8.9488,0.877,1207.6,3630.369,1.768,1.317,6574.0,-1.0,0
94567.0,4.2349,0.633,124.6,356.52017,0.849,0.864,5528.0,0.0453,0
216440.0,7.8462,1.117,541.7,1437.7357,1.0,1.0,5780.0,-1.0,0
6861.2,7.708,5.106,289.1,1472.018,1.119,1.147,6377.0,0.8024,0
112500.0,4.50334,0.964,537.2,883.0695,1.0,1.0,5780.0,0.4473,0
74112.0,4.0221,1.046,286.4,545.42145,0.853,0.949,5743.0,0.0,0
195070.0,5.9083,0.41,174.4,792.79065,0.866,0.804,5311.0,0.1536,0
1229.7,1.5372,1.091,163.5,179.43181,2.629,1.447,7021.0,0.6212,0
3509.8,2.6078,3.38,83.5,129.729,0.813,0.909,5608.0,0.1244,0
85.3,4.367,0.027,25.1,8.469695,0.917,0.842,5115.0,0.9301,0
6268.2,3.8741,1.02,106.0,111.612656,1.361,1.204,6770.0,0.251,0
5752.4,3.1968,0.972,126.9,105.792076,2.99,1.421,5018.0,0.6099,0
5664.0,2.1145,1.251,56.8,99.170364,1.935,1.69,7214.0,0.9341,0
510370.0,3.45028,0.279,1069.5,1011.09174,1.0,1.0,5780.0,-1.0,0
898.4,2.7952,1.258,45.5,39.1408,0.741,0.825,5139.0,0.996,0
293500.0,3.96401,0.337,1571.6,1777.0056,1.0,1.0,5780.0,-1.0,0
662.6,3.5302,1.223,89.2,43.467255,0.712,0.785,5515.0,0.5607,0
1370.5,1.576,1.244,21.5,34.991142,1.021,0.816,5750.0,0.9909,0
2015.8,32.16,1.263,35.3,30.153585,0.834,0.873,5715.0,-1.0,0
66.2,2.1482,0.545,31.5,25.864851,1.713,1.094,6520.0,0.2034,1
1563.0,3.112,1.2,16.6,31.867895,60.688,1.696,3942.0,0.0918,0
31.8,1.509,0.103,12.0,8.377069,0.948,1.012,6328.0,0.9901,0
292.8,8.9,0.967,68.2,24.32057,0.82,0.837,5741.0,0.4055,0
471.0,5.433,0.972,94.7,25.113312,1.016,0.9,6095.0,1.0,0
263.7,10.963,0.742,25.6,18.859211,1.262,1.011,6429.0,0.5421,1
229.2,2.491,0.125,16.0,13.530321,0.821,0.868,5159.0,0.0085,1
894200.0,7.4997,0.771,1585.2,9631.165,2.115,1.79,8344.0,-1.0,0
605710.0,4.66082,0.26,1837.9,5796.7534,1.425,1.228,6510.0,-1.0,0
38418.0,10.5638,0.576,449.1,387.69925,1.126,0.915,5907.0,0.0011,0
428560.0,6.2205,0.382,599.8,2507.0483,1.959,1.442,7311.0,-1.0,0
6386.3,3.4812,1.293,114.8,106.91688,1.166,1.007,6022.0,0.4508,0
40.0,3.011,0.773,14.9,12.520057,1.533,0.853,5496.0,0.9777,0
1413.0,7.941,0.989,103.3,197.13326,3.798,1.705,6635.0,-1.0,0
34976.0,2.1088,1.169,224.0,435.6346,0.786,0.87,5688.0,-1.0,0
842.7,29.33,1.221,27.1,19.132133,0.834,0.873,5715.0,0.6723,0
3963.0,16.18,0.879,22.1,43.35713,3.618,2.082,7643.0,0.9912,0
159.1,1.434,0.597,41.6,29.148912,0.756,0.756,5014.0,0.8458,1
174.8,1.5,0.531,12.6,10.515363,0.77,0.864,5081.0,0.1812,1
273.8,4.947,0.034,20.7,13.950242,0.721,0.774,4955.0,0.0079,1
131260.0,3.33515,0.912,631.5,1151.6815,0.798,0.852,5585.0,0.9222,0
394410.0,4.58143,0.509,508.4,1816.9331,1.0,1.0,5780.0,-1.0,0
7559.8,3.3394,1.272,257.4,848.8877,1.117,1.051,6141.0,0.0,0
357700.0,3.4297,0.002,324.0,1986.1531,1.0,1.0,5780.0,0.6817,0
61574.0,3.35773,1.04,1413.9,4258.92,2.408,2.485,9954.0,0.0,0
24872.0,6.0353,1.215,216.1,275.90085,0.915,1.0,6328.0,0.1257,0
23647.0,2.21,1.993,82.0,295.8657,0.789,0.761,4897.0,0.2598,0
52.6,2.673,0.738,7.7,7.8202724,0.895,0.99,5853.0,0.7057,0
9356.2,25.751,0.851,201.9,520.8559,0.777,0.71,5470.0,0.0,0
129090.0,7.2897,0.665,197.0,767.7464,23.673,2.799,4599.0,0.0042,0
129530.0,2.3804,1.409,262.2,1002.6385,1.0,1.0,5780.0,0.0,0
11701.0,1.6038,1.258,44.9,48.711205,0.898,0.742,5821.0,0.6042,0
727.6,4.1178,1.174,60.7,711.0138,116.965,0.935,3306.0,0.9917,0
81996.0,26.25,1.051,261.1,25.107641,1.138,0.953,5891.0,0.5664,0
18.5,3.17,0.117,11.1,7.2643948,1.121,1.046,6318.0,0.2444,0
120030.0,1.9215,0.599,239.6,393.88556,1.0,1.0,5780.0,-1.0,0
2579.0,21.693,0.424,181.0,79.50336,1.393,1.031,6340.0,0.2929,1
5497.0,1.4313,0.913,23.8,170.29684,0.733,0.728,4416.0,0.0025,0
147610.0,1.9827,0.872,317.1,1293.5813,1.0,1.0,5780.0,-1.0,0
119.2,2.7117,0.447,38.3,27.806814,1.256,0.977,5807.0,0.9443,0
11786.0,20.399,1.249,304.2,19.587814,0.75,0.84,5325.0,0.3993,0
280.7,1.3568,0.013,47.4,38.891384,0.886,0.964,5497.0,0.1124,1
361.1,1.2585,0.647,39.9,35.13885,3.915,1.755,5908.0,0.8931,0
2336.0,2.824,1.159,17.5,37.423534,1.667,1.46,7245.0,0.822,0
25805.0,8.5116,1.278,153.3,1857.7231,0.661,0.656,4188.0,0.5729,0
415860.0,5.0201,0.477,1037.3,2132.9998,1.0,1.0,5780.0,-1.0,0
255240.0,24.872,0.0,101.9,742.61383,3.484,0.883,4905.0,-1.0,0
50424.0,2.5276,4.203,247.2,1089.3527,1.416,1.185,6585.0,0.4123,0
30246.0,10.1995,1.263,208.6,916.9888,4.61,0.812,5073.0,0.9565,0
211.2,11.757,0.368,18.9,11.233441,1.812,1.212,5878.0,0.7957,1
279.6,4.836,0.983,14.9,11.854798,1.451,1.0,5592.0,0.8682,1
22012.0,5.7425,1.25,236.6,213.81245,1.31,1.198,6938.0,0.5741,0
13895.0,5.5072,1.25,227.5,199.18625,1.007,0.959,6124.0,0.0806,0
6367.1,2.6715,0.882,174.9,448.16425,0.947,0.855,5080.0,0.0795,0
30192.0,1.40392,1.137,867.8,1162.0043,0.639,0.632,4330.0,0.8952,0
4595.9,1.63,1.226,217.4,156.91629,0.66,0.666,4550.0,0.7783,1
224.8,1.666,0.003,7.0,9.094969,0.868,0.963,5668.0,0.7958,1
92.4,4.714,0.06,40.4,13.638375,138.056,1.291,3420.0,0.8556,0
538720.0,10.1083,0.27,1513.7,8548.616,1.171,0.96,5992.0,-1.0,0
5444.0,9.1328,0.883,223.1,706.30725,5.721,0.949,4740.0,0.9758,0
273.2,2.916,1.194,29.0,33.801666,0.919,1.014,5849.0,0.4688,0
8433.0,11.481,1.096,78.4,65.850716,0.857,0.805,5305.0,0.9747,0
932.5,0.7466,1.182,47.6,33.366905,2.742,0.811,5173.0,0.0293,0
631.7,5.1297,1.225,87.9,43.34529,1.112,1.157,6325.0,0.6305,0
11515.0,47.0744,0.003,619.6,58.87434,5.198,0.938,4919.0,0.0,0
3628.7,12.4124,0.244,93.8,55.7129,1.012,1.117,6063.0,0.9405,1
11312.0,14.502,1.001,844.7,571.74677,0.99,0.866,5637.0,0.3423,0
37510.0,2.9298,0.936,535.1,616.24414,1.148,1.064,6078.0,0.0,0
99583.0,3.075,1.003,298.7,1443.7096,0.687,0.765,5306.0,0.0,0
126190.0,3.9037,0.733,448.0,1564.6682,0.969,0.91,5791.0,0.8683,0
148440.0,4.3708,0.895,563.0,4624.7104,2.911,1.979,8749.0,-1.0,0
13930.0,6.5043,0.981,370.9,272.5018,1.83,1.435,6960.0,0.5372,0
7784.1,2.9288,1.287,108.2,220.94595,1.194,1.017,6261.0,0.6547,0
14328.0,4.9844,0.836,209.2,1250.0057,32.244,1.104,3982.0,-1.0,0
25079.0,3.4636,0.634,131.0,375.24503,1.194,0.868,6078.0,0.9541,0
1356.9,7.4319,0.95,160.2,175.87105,0.839,0.747,5750.0,0.1991,0
5673.8,5.2334,0.897,218.7,451.7497,0.777,0.727,5232.0,-1.0,0
19.9,2.637,0.068,9.4,8.568271,1.121,0.961,6277.0,0.5146,0
134760.0,2.6779,25.224,92.4,1831.0682,9.67,1.373,4770.0,0.2274,0
1651.1,8.2163,1.247,195.7,300.82666,1.078,1.129,6292.0,0.3547,0
1346.4,0.8222,0.824,86.1,37.948864,1.02,0.924,5888.0,0.3603,0
873.1,1.2864,1.206,43.8,39.57395,1.514,0.888,6022.0,0.5157,0
25.8,4.721,0.467,10.3,7.7066283,2.429,1.303,6014.0,0.4753,0
432.6,1.9857,0.694,37.2,31.900154,0.884,0.971,5620.0,0.0307,1
272.6,9.568,1.159,67.0,34.67213,0.818,0.91,5627.0,0.7973,0
784.7,6.9623,0.545,69.3,31.67353,0.986,1.032,5818.0,0.8771,1
245680.0,5.116,0.469,508.6,1942.4447,1.0,1.0,5780.0,-1.0,0
69072.0,4.83729,1.073,834.3,1197.7502,0.895,0.99,5853.0,0.0262,0
121810.0,3.46429,5.499,526.6,823.66846,1.121,1.032,6167.0,0.488,0
1366.9,9.39,0.371,42.3,31.695293,1.136,1.01,5741.0,0.5242,1
191070.0,4.4301,0.17,352.3,1234.3845,1.078,1.028,6024.0,0.258,0
126640.0,4.36797,0.928,904.0,3417.2737,1.343,1.057,6282.0,-1.0,0
66.2,2.722,0.526,18.4,15.672577,1.176,1.071,5700.0,0.4274,1
2213.2,3.2035,1.295,76.7,365.53564,11.82,3.083,5314.0,0.0,0
37571.0,2.4136,0.028,102.4,245.62495,0.735,0.725,4530.0,0.6357,0
1088.6,5.6067,1.214,71.2,70.884125,5.922,1.41,5032.0,0.8135,0
3836.0,2.1551,1.373,39.3,116.50082,1.098,0.929,6313.0,-1.0,0
63.7,1.22,0.399,11.5,12.593084,0.934,0.981,5594.0,0.9864,1
5824.7,7.0706,1.264,76.3,43.611156,13.547,2.1,4727.0,0.9748,0
2185.9,23.467,0.892,84.1,65.52295,0.811,0.762,5555.0,0.0,0
2651.8,6.323,1.27,157.1,467.77933,1.056,1.013,6220.0,0.9743,0
379060.0,4.7501,0.489,241.0,1577.2134,0.897,0.844,5455.0,-1.0,0
25044.0,2.0835,5.25,83.1,789.36035,0.557,0.552,4577.0,0.0,0
217140.0,5.2063,0.75,204.9,585.96,1.0,1.0,5780.0,0.0,0
65927.0,3.44467,1.066,639.8,811.5932,1.415,0.95,5642.0,0.0,0
231450.0,9.5545,0.743,1215.2,5194.2383,2.649,1.119,5510.0,-1.0,0
116120.0,5.603,0.965,250.9,1191.1282,1.296,1.059,6366.0,0.0,0
289810.0,3.2833,0.642,274.2,1337.8289,1.0,1.0,5780.0,0.3308,0
2211.0,2.717,0.902,56.4,154.73193,4.037,2.054,7358.0,0.1774,1
9766.9,7.0845,0.958,143.2,304.21152,0.805,0.899,5662.0,0.7898,0
722770.0,2.4129,0.773,334.3,1359.3583,1.0,1.0,5780.0,-1.0,0
9886.5,4.2844,1.269,284.0,577.5421,0.653,0.723,4628.0,0.1057,0
151.1,3.4842,0.646,94.5,23.688828,3.938,1.707,5596.0,0.6681,0
27247.0,4.5036,1.282,551.7,2119.8972,0.954,1.022,6247.0,-1.0,0
262580.0,7.2492,0.681,463.4,2031.7355,2.324,1.634,7479.0,-1.0,0
7224.8,37.1871,0.637,751.1,82.679184,3.866,1.594,5145.0,0.7223,0
527.4,2.0179,1.212,118.6,34.659485,1.157,1.042,6397.0,0.9981,0
2215.3,6.548,0.001,25.2,18.9777,0.641,0.651,4243.0,0.7292,1
489.0,2.5845,1.207,42.2,72.62495,0.756,0.845,5562.0,0.5208,0
642.6,1.8432,1.193,37.4,30.388378,1.086,1.129,6384.0,0.0,0
694.9,10.931,0.935,103.6,35.452194,12.701,2.156,4694.0,0.9947,0
62.4,3.737,0.164,9.7,7.6686325,0.818,0.917,5520.0,0.0833,0
141.0,2.195,1.227,32.0,20.814898,1.053,1.001,6140.0,0.8646,0
159580.0,3.1713,0.851,367.3,1453.2574,2.761,1.306,5299.0,0.0,0
262600.0,2.7714,1.285,243.2,1719.1823,1.0,1.0,5780.0,0.6159,0
177.9,6.091,0.149,10.5,24.633482,1.846,1.421,6642.0,0.7595,1
32296.0,1.9767,1.198,129.5,898.2408,0.544,0.539,3979.0,0.0,0
165480.0,3.7357,0.334,617.7,1399.5994,0.931,0.94,5977.0,0.1446,0
68139.0,2.3569,1.036,100.4,483.7699,0.804,0.897,5704.0,0.0,0
178870.0,5.3541,0.815,154.0,231.59431,1.0,1.0,5780.0,0.5458,0
6641.6,19.6214,4.676,366.4,655.13794,2.433,1.495,6327.0,0.9699,0
142890.0,2.8833,0.786,177.9,327.84207,1.418,1.19,6572.0,0.1516,0
39597.0,2.1184,0.966,231.7,857.9018,0.791,0.814,5441.0,-1.0,0
2290.9,4.165,1.258,90.4,146.04045,1.685,0.915,5770.0,0.1452,0
1733.1,6.2233,1.262,123.1,91.08538,1.228,1.211,6505.0,0.8366,0
2183.6,3.8588,0.932,81.6,72.52251,1.207,1.226,6586.0,0.9156,0
761.8,5.6,0.881,71.9,75.78237,9.828,2.707,5122.0,0.01,0
846.1,1.7405,1.193,67.3,34.482887,0.734,0.694,5319.0,0.9796,0
651.2,32.24,0.974,38.7,31.690815,0.892,0.98,5869.0,0.9089,0
2173.5,22.688,0.409,98.9,26.01456,7.506,1.761,4991.0,0.0038,0
83.6,1.9699,0.035,33.7,26.65567,1.026,1.069,5705.0,0.4768,1
8290.5,2.7543,1.268,254.8,379.7555,0.794,0.714,5802.0,0.8248,0
